name,id,bd,competitor_id,photo,club,country
Ernst Winkler,,,,,,AUT
Andy Mill,,,,,,USA
Andres Figueroa,,,,,,CHI
Alberto Rovira Caus,,,,,,SPA
Hans Hinterholzer,,,,,,AUT
Aleksandr Zhirov,,,,,,URS
Josef Heckelmiller,,,,,,GER
Lars Olsson,,,,,,SWE
TJ Lanning,,,,,,USA
Patrick Schweiger,,,,,,AUT
Stefan Krauss,,,,,,GER
Rudi Sailer,,,,,,AUT
Cary Adgate,,,,,,USA
Alexander Schastnih,,,,,,RUS
Franck Pons,,,,,,FRA
Hannes Spiss,,,,,,AUT
Ernst Riedlsperger,,,,,,AUT
Andrey Bistrov,,,,,,RUS
Franz Klammer,,,,,,AUT
Georges Mauduit,,,,,,FRA
Adrien Duvillard,,,,,,FRA
Segei Maitakov,,,,,,RUS
Helmuth Gstrein,,,,,,AUT
Willi Frommelt,,,,,,LIE
Gustav Thoeni,,,,,,ITA
Norbert Wendner,,,,,,AUT
Roman Rupp,,,,,,AUT
Hans Enn,,,,,,AUT
Pavel Pochobradski,,,,,,CKS
Urs Raeber,,,,,,SUI
Geoff Bruce,,,,,,USA
Sung-Hyun Kyung,,,,,,KOR
Heinz Weixelbaum,,,,,,GER
Francesco Gori,,,,,,ITA
Fritz Stoelzl,,,,,,AUT
Guillem Capdevilla,,,,,,SPA
Marcello Varallo,,,,,,ITA
Miro Oberstar,,,,,,SLO
John Buxman,,,,,,USA
Jean Luc Pinel,,,,,,FRA
Alex Williams,,,,,,USA
Renato Antonioli,,,,,,ITA
Bjorn Gefle,,,,,,NOR
Osamu Kodama,,,,,,JPN
Alexei Bogdanow,,,,,,URS
Michel Vion,,,,,,FRA
Mike Lafferty,,,,,,USA
Lars Goeran Halvarsson,,,,,,SWE
Jeremy Palmer,,,,,,GBR
Sigbert Prestl,,,,,,GER
Giulio Corradi,,,,,,ITA
Walter Gugele,,,,,,AUT
Wolfram Ortner,,,,,,AUT
Rudolf Huber,,,,,,AUT
Gerhard Rimml,,,,,,AUT
Scott Henderson,,,,,,CAN
Paul Arne Skajem,,,,,,NOR
Dumeng Giovanoli,,,,,,SUI
Alain Penz,,,,,,FRA
Jim Heuga,,,,,,USA
Jon Terje Overland,,,,,,NOR
Thomas Hangl,,,,,,AUT
Uli Spiess,,,,,,AUT
Mike Carney,,,,,,CAN
Klaus Happacher,,,,,,ITA
Kurt Schnider,,,,,,SUI
Bjarne Strand,,,,,,NOR
Thomas Kemenather,,,,,,ITA
Robin McLeish,,,,,,CAN
Rogers Little,,,,,,USA
Doug Lewis,,,,,,USA
Kyle Rasmussen,,,,,,USA
Kevin Esteve Rigail,,,,,,AND
Ingvar Bergstedt,,,,,,SWE
Werner Marti,,,,,,SUI
Patrick Russel,,,,,,FRA
Julien Bal,,,,,,FRA
Daniel Ericsson,,,,,,SWE
Axel Esteve Jordana,,,,,,AND
Claude Perrot,,,,,,FRA
Bernhard Flaschberger,,,,,,AUT
Sepp Oberfrank,,,,,,ITA
Bartl Gensbichler,,,,,,AUT
Max Rossum  Van,,,,,,NED
Ozbi Oslak,,,,,,SLO
Michael Riegler,,,,,,LIE
Juergen Grabner,,,,,,AUT
Valeri Tsiganov,,,,,,URS
Erwin Resch,,,,,,AUT
Michael Frost,,,,,,USA
Werner Rhyner,,,,,,SUI
David Griff,,,,,,AUS
Jonas Nilsson,,,,,,SWE
Roland Roche,,,,,,FRA
Willibald Zechner,,,,,,AUT
Vincent Blanc,,,,,,FRA
Greg Jones,,,,,,USA
Gustav Oehrli,,,,,,SUI
Franz Digruber,,,,,,AUT
Hoelje Tefre,,,,,,NOR
Jean Luc Fournier,,,,,,SUI
Robert McKee,,,,,,IRE
Jim Hunter,,,,,,CAN
Harald Rofner,,,,,,AUT
Lance Poulsen,,,,,,USA
Mauro Bernardi,,,,,,ITA
Daniel Mougel,,,,,,FRA
Hubert Nachbauer,,,,,,AUT
Patrick Lamotte,,,,,,FRA
Henri Duvillard,,,,,,FRA
Gerhard Prinzing,,,,,,GER
Franck Woerndl,,,,,,GER
Joze Kuralt,,,,,,SLO
Christian Neureuther,,,,,,GER
Harald Ii Man De,,,,,,NED
Torsten Jakobsson,,,,,,SWE
Eberhard Schmalzl,,,,,,ITA
Nathaniel Smith,,,,,,GBR
Felice De Nicolo',,,,,,ITA
Andreas Wenzel,,,,,,LIE
Alain Navillod,,,,,,FRA
Malcolm Milne,,,,,,AUS
Arnt Erik Dale,,,,,,NOR
Anton Steiner,,,,,,AUT
Felix McGrath,,,,,,USA
Olle Rolen,,,,,,SWE
Eric Poulsen,,,,,,USA
E. Wurner,,,,,,AUT
Eric Rolland,,,,,,FRA
Eric Wilson,,,,,,USA
Camilo Lopez Anglada,,,,,,SPA
Philip Verneret,,,,,,FRA
Egon Zimmermann,,,,,,AUT
Alek Glebov,,,,,,SLO
Ernst Good,,,,,,SUI
Antal Gotzy,,,,,,HUN
Christian Orlainsky,,,,,,AUT
Engelhard Pargaetzi,,,,,,SUI
Gerhard Lieb,,,,,,AUT
Gerhard Pfaffenbichler,,,,,,AUT
Stefan Niederseer,,,,,,AUT
Michael Eder,,,,,,GER
Ivan Muraviev,,,,,,RUS
Donald Stevens,,,,,,CAN
Leo Lacroix,,,,,,FRA
Pavel Chestakov,,,,,,RUS
Fausto Radici,,,,,,ITA
Keith Shepherd,,,,,,CAN
Ron Biedermann,,,,,,USA
Vladimir Andreev,,,,,,URS
Ralph Kreuzer,,,,,,SUI
John Piccard,,,,,,FRA
Thomas Fischer,,,,,,GER
Magnus Andersson,,,,,,SWE
Michel Canac,,,,,,FRA
Roberto Burini,,,,,,ITA
Peter Wirnsberger Ii,,,,,,AUT
Georg Sonnnenberger,,,,,,GER
Giorgio Rocca,,,,,,ITA
Youhei Koyama,,,,,,JPN
Markus Herrmann,,,,,,SUI
Guy Perillat,,,,,,FRA
Piotr Habdas,,,,,,POL
Petar Popangelov,,,,,,BUL
Willy Delberghe,,,,,,FRA
Eric Villiard,,,,,,CAN
Klaus Eberhard,,,,,,AUT
Kurt Engstler,,,,,,AUT
Miso Magusar,,,,,,SLO
Adolf Roesti,,,,,,SUI
Peter Pen,,,,,,SLO
Doug Powell,,,,,,USA
Alexander Koell,,,,,,SWE
Paul Mahre,,,,,,USA
Vladislav Novikov,,,,,,RUS
P. Rachetto,,,,,,USA
Louis Jauffret,,,,,,FRA
Thomas Baldwin,,,,,,GBR
Michele Stefani,,,,,,ITA
Josef Schick,,,,,,GER
Gary Athans,,,,,,CAN
Christian Hemmi,,,,,,SUI
Alexey Chaadayev,,,,,,RUS
Chris Kent,,,,,,CAN
Douglas Crawford,,,,,,GBR
Don Rowles,,,,,,USA
Stig Strand,,,,,,SWE
Michel Bozon,,,,,,FRA
Erik Haaker,,,,,,NOR
C. Leitner,,,,,,GER
Otto Tschudi,,,,,,NOR
Andrej Bachleda,,,,,,POL
David Stapleton,,,,,,USA
Alois Morgenstern,,,,,,AUT
Bernhard Simonlehner,,,,,,AUT
Egon Hirt,,,,,,GER
Oskar Delago,,,,,,ITA
Hank Kashiwa,,,,,,USA
Arnold Senoner,,,,,,ITA
Toni Lindebner,,,,,,GER
Paolo De Chiesa,,,,,,ITA
Ivano Edalini,,,,,,ITA
Giacomo Erlacher,,,,,,ITA
Mikio Katagiri,,,,,,JPN
Philip Pugnat,,,,,,FRA
Greg Hann,,,,,,CAN
R. Schaller,,,,,,AUT
Phil Mahre,,,,,,USA
Andreas Sprecher,,,,,,SUI
Robert Ormsby,,,,,,USA
Bruno Kernen I,,,,,,SUI
Hubert Berchtold,,,,,,AUT
Matteo Nana,,,,,,ITA
Philipp Schmid,,,,,,GER
Michael Mair,,,,,,ITA
Gerhard Nenning,,,,,,AUT
Janez Zibler,,,,,,SLO
Anthony Guss,,,,,,AUS
Werner Mattle,,,,,,SUI
Per Roennmark,,,,,,SWE
Giglio Tomasi,,,,,,ITA
Helmuth Schmalzl,,,,,,ITA
Lasse Hamre,,,,,,NOR
Markus Wasmeier,,,,,,GER
Tim Gilhooly,,,,,,CAN
Yves Tavernier,,,,,,FRA
Christian Forrer,,,,,,SUI
Toni Buergler,,,,,,SUI
Giovanni Moro,,,,,,ITA
Dennis McCoy,,,,,,USA
Young Ha Ji,,,,,,KOR
Peter Frei,,,,,,SUI
Riccardo Foppa,,,,,,ITA
Bruno Piazzalunga,,,,,,ITA
Gerhard Jaeger,,,,,,AUT
Casper Dyrbye Naested,,,,,,DAN
Josef Pechtl,,,,,,AUT
Ion Nan,,,,,,ROU
Federico Simoni,,,,,,ITA
Tristan Cochrane,,,,,,USA
Bill Kidd,,,,,,USA
Kurt Gubser,,,,,,SUI
Todd Brooker,,,,,,CAN
Peter Schwendener,,,,,,SUI
Lorenzo Galli,,,,,,ITA
David Andersson,,,,,,SWE
Emil Johansson,,,,,,SWE
Christian Soelle,,,,,,AUT
William Hansson,,,,,,SWE
Tomaz Cerkovnik,,,,,,SLO
Herbert Renoth,,,,,,GER
Bogumir Zeman,,,,,,CKS
Marco Pfiffner,,,,,,LIE
Werner Franz,,,,,,AUT
Bob Styan,,,,,,CAN
Germain Barrette,,,,,,CAN
Jacques Luethy,,,,,,SUI
Leopold Gruber,,,,,,AUT
Odd Sorli,,,,,,NOR
M. Kashiwagi,,,,,,JPN
Reinhard Tritscher,,,,,,AUT
Iwan Bormolini,,,,,,ITA
Tiziano Bieller,,,,,,ITA
Anton Dorner,,,,,,AUT
Shinya Chiba,,,,,,JPN
Rod Hebron,,,,,,CAN
David Zwilling,,,,,,AUT
Roland Pfeifer,,,,,,AUT
Peter Luescher,,,,,,SUI
Andreas Voelgyesi,,,,,,HUN
Hiroyuki Aihara,,,,,,JPN
Stephane Exartier,,,,,,FRA
Yvan Eggenberger,,,,,,SUI
Bruno Fretz,,,,,,SUI
Jean Marc Muffat,,,,,,FRA
Ivano Corvi,,,,,,ITA
Philippe Barroso,,,,,,FRA
Aurelio Garcia,,,,,,SPA
Hossein Kalhor,,,,,,IRA
Siegfried Kerschbaumer,,,,,,ITA
Jules Melquiond,,,,,,FRA
Otto Berger,,,,,,GER
Wolfgang Junginger,,,,,,GER
Bjoergvin Bjoergvinnson,,,,,,ISL
Konrad Bartelski,,,,,,GBR
Naomine Iwatani,,,,,,JPN
Knut Erik Johannesen,,,,,,NOR
Anton Cassman,,,,,,SWE
Simen Ramberg Christensen,,,,,,NOR
Werner Grissmann,,,,,,AUT
Erwin Stricker,,,,,,ITA
Billy Taylor,,,,,,USA
Henry Brechu,,,,,,FRA
Hans Stuffer,,,,,,GER
Tino Pietrogiovanna,,,,,,ITA
Roger Rossat-Mignod,,,,,,FRA
Miroslav Pazout,,,,,,CKS
Marc Fulton,,,,,,NZL
Klaus Heidegger,,,,,,AUT
Peter Aellig,,,,,,SUI
Harti Weirather,,,,,,AUT
Hannes Zingerle,,,,,,ITA
C. Frommelt,,,,,,LIE
Kurt Huggler,,,,,,SUI
Jostein Masdal,,,,,,NOR
Philippe Roux,,,,,,SUI
Giuseppe Carletti,,,,,,ITA
Daniel Stripp,,,,,,USA
Cory Carlson,,,,,,USA
Massimilano Iezza,,,,,,ITA
Carlo Senoner,,,,,,ITA
Darin McBeath,,,,,,CAN
Mauro Cornaz,,,,,,ITA
Sho Sato,,,,,,JPN
Ryoh Sugai,,,,,,JPN
Ivo Mahlknecht,,,,,,ITA
Bernard Grosfilley,,,,,,FRA
Elmar Hofer,,,,,,ITA
Hans Bjoerge,,,,,,NOR
Bernd Felbinger,,,,,,GER
Hannes Paul Schmid,,,,,,ITA
Frank Piccard,,,,,,FRA
Aleksandr Andrienko,,,,,,RUS
Sepp Wildgruber,,,,,,GER
Jon Olsson,,,,,,SWE
Wataru Mizuatani,,,,,,JPN
Philippe Hardy,,,,,,FRA
Edmund Bruggmann,,,,,,SUI
Wilfried Muxel,,,,,,AUT
David Anderson,,,,,,CAN
Renzo Zandegiacomo,,,,,,ITA
Thomas Buergler,,,,,,SUI
Stephan Thanei,,,,,,ITA
Peter Rohr,,,,,,SUI
Mikail Renzhyn,,,,,,ISR
Timothy Kelley,,,,,,USA
Martin Hansson,,,,,,SWE
Christian Greber,,,,,,AUT
Jean Louis Ambroise,,,,,,FRA
Mike Brown,,,,,,USA
Reto Beeli,,,,,,SUI
Peter Fischer,,,,,,GER
Piero Gros,,,,,,ITA
Craig Shanholtzer,,,,,,USA
Niklas Nilsson,,,,,,SWE
Joan Verdu Sanchez,,,,,,AND
Rene Berthod,,,,,,SUI
Lars Elton Myhre,,,,,,NOR
Aksel Patricksson,,,,,,NOR
Oriol Dot Casellas,,,,,,SPA
Guido Hinterseer,,,,,,AUT
Jean Jacques Bertrand,,,,,,FRA
Vladimir Spider Sabich,,,,,,USA
Bernard Russi,,,,,,SUI
Karl Cordin,,,,,,AUT
Werner Bleiner,,,,,,AUT
Rune Saefvenberg,,,,,,SWE
Christian Mayer,,,,,,AUT
Atsushi Sawada,,,,,,JPN
Leon Nkic,,,,,,CRO
Ken Phelps,,,,,,USA
Mario Summermatter,,,,,,SUI
Peter Lakota,,,,,,SLO
Heini Hemmi,,,,,,SUI
Jan Bachleda,,,,,,POL
Pete Patterson,,,,,,USA
Rolando Riccardo,,,,,,ITA
Conradin Cathomen,,,,,,SUI
Steve Podborski,,,,,,CAN
Roman Derezinski,,,,,,POL
Peter Mally,,,,,,ITA
HÅkon Mjoen,,,,,,NOR
Rick Chaffee,,,,,,USA
Silvano Meli,,,,,,SUI
Dmitrij Ulianov,,,,,,RUS
Nikos Bonos,,,,,,GRE
Florian Beck,,,,,,GER
Philip Schuler,,,,,,SUI
Michael Rishworth,,,,,,AUS
Mike Farney,,,,,,USA
Diego Amplatz,,,,,,ITA
Josef Loidl,,,,,,AUT
Michihiko Nakamura,,,,,,JPN
Andy Luhn,,,,,,USA
Carlo Demetz,,,,,,ITA
Alain Villiard,,,,,,CAN
Roland Thoeni,,,,,,ITA
Patrice Pellat Finet,,,,,,FRA
Robin Back,,,,,,FIN
Willi Lesch,,,,,,GER
Peter Wirnsberger,,,,,,AUT
Jean Claude Killy,,,,,,FRA
Karl Anderson,,,,,,USA
Mitko Hadiev,,,,,,BUL
Karl Schranz,,,,,,AUT
Giuliano Giardini,,,,,,ITA
Laurent Mazzili,,,,,,FRA
Stefan Sodat,,,,,,AUT
Herbert Huber,,,,,,AUT
Willi Favre,,,,,,SUI
Ingemar Stenmark,,,,,,SWE
Ivan Pacak,,,,,,CKS
Daniel Fontaine,,,,,,FRA
Jack John Miller,,,,,,USA
Ken Read,,,,,,CAN
Bob Cochran,,,,,,USA
Thomas Hauser,,,,,,AUT
Paul Boivin,,,,,,CAN
Terry Palmer,,,,,,USA
Joergen Sundqvist,,,,,,SWE
Ivan Marzola,,,,,,ITA
Gerhard Mussner,,,,,,ITA
Scott Hoffmann,,,,,,USA
Joachim Buchner,,,,,,AUT
Michael Brunner,,,,,,GER
Mads Boedkner,,,,,,DAN
Heini Messner,,,,,,AUT
Kamiljon Tukhtaev,,,,,,UZB
Lars-Mikkel Bjoerge,,,,,,NOR
Joel Gaspoz,,,,,,SUI
Dave Murray,,,,,,CAN
Manfred Jakober,,,,,,SUI
Paul Schwarzacher-j.,,,,,,IRE
Robert Zoller,,,,,,AUT
Christophe Ple',,,,,,FRA
Jean Noel Augert,,,,,,FRA
Dagib Guliev,,,,,,URS
Gerry Rinaldi,,,,,,CAN
Hansi Hinterseer,,,,,,AUT
Steve Mahre,,,,,,USA
Victor Malmstrom,,,,,,FIN
Hansjoerg Schlager,,,,,,GER
Rune Lindstroem,,,,,,SWE
Ryuunosuke Ohkoshi,,,,,,JPN
Michael Veith,,,,,,GER
Masami Ichimura,,,,,,JPN
Daniel Moar,,,,,,CAN
Dong-Hyun Jung,,,,,,KOR
Craig Gorder,,,,,,USA
Robert Kelley,,,,,,USA
Max Rieger,,,,,,GER
Giorgio Piantanida,,,,,,ITA
Brian Mclaughlin,,,,,,USA
Doglas Hedin,,,,,,SWE
Kristinn Bjornsson,,,,,,ISL
Karl Trojer,,,,,,ITA
Herbert Plank,,,,,,ITA
Naomine Iwaya,,,,,,JPN
Jure Franko,,,,,,SLO
Henri Mollin,,,,,,BEL
Johann Kniewasser,,,,,,AUT
Robert Erlacher,,,,,,ITA
Konrad Walk,,,,,,AUT
Tom Stiansen,,,,,,NOR
Frederic Ancey,,,,,,FRA
Chiaki Ishioka,,,,,,JPN
Kyle Wieche,,,,,,USA
Bruno Noeckler,,,,,,ITA
Boris Strel,,,,,,SLO
Hiroaki Ohtaka,,,,,,JPN
Alfred Hagn,,,,,,GER
Jean Daniel Deleze,,,,,,SUI
Hyeon-Tae Kim,,,,,,KOR
Pepi Strobl,,,,,,SLO
Hans Zingre,,,,,,SUI
Min Heuk Kang,,,,,,KOR
Miroslav Sochor,,,,,,CKS
Hans-Joerg Tauscher,,,,,,GER
Tyler Palmer,,,,,,USA
Bernard Fahner,,,,,,SUI
Olindo Cozzio,,,,,,ITA
Jakob Tischhauser,,,,,,SUI
Leonardo David,,,,,,ITA
Hyung Chul Kim,,,,,,KOR
Marc Garcia,,,,,,FRA
Alfred Matt,,,,,,AUT
Andrzej Bachleda,,,,,,POL
Luc Genolet,,,,,,SUI
Daniel Brunner,,,,,,SUI
Franz Vogler,,,,,,GER
Shun Nakamura,,,,,,JPN
Erwin Josi,,,,,,SUI
Bengt-Erik Grahn,,,,,,SWE
Jean Pierre Augert,,,,,,FRA
Walter Tresch,,,,,,SUI
Mark Tache,,,,,,USA
Torjus Berge,,,,,,NOR
Peter Soltys,,,,,,CKS
Saso Robic,,,,,,SLO
Claudio De Tassis,,,,,,ITA
Luis Fernandez Ochoa,,,,,,SPA
Kristian Haug,,,,,,NOR
Jarle Halsnes,,,,,,NOR
Max Julen,,,,,,SUI
Franco Bieler,,,,,,ITA
Rudolph Nierlich,,,,,,AUT
Fritzi Dopfer,,,,,,GER
Oswald Toetsch,,,,,,ITA
Peter Namberger,,,,,,GER
Niklas Henning,,,,,,SWE
Manfred Grabler,,,,,,AUS
Walter Vesti,,,,,,SUI
Jean Daniel Daetwyler,,,,,,SUI
Jerome Noviant,,,,,,FRA
Tiger Shaw,,,,,,USA
Michel Daetwyler,,,,,,SUI
Bostjan Jakopic,,,,,,SLO
Alex Benianidze,,,,,,GEO
Marco Tonazzi,,,,,,ITA
Michael Haas,,,,,,AUT
Thomas Bergamelli,,,,,,ITA
Josef Walcher,,,,,,AUT
Bernard Orcel,,,,,,FRA
Gerard Rambaud,,,,,,FRA
Natko Zrncic-Dim,,,,,,CRO
Chris Frank,,,,,,USA
Karl Alpiger,,,,,,SUI
Robert Zan,,,,,,SLO
Edward Drake,,,,,,GBR
Marco Sullivan,,,,,,USA
Andrei Drygin,,,,,,TJK
Peter Jurko,,,,,,CKS
Manabu Sawaguchi,,,,,,JPN
Sturla-Snaer Snorrason,,,,,,ISL
Konrad  Kurt Ladstaetter,,,,,,ITA
Karl Thaler,,,,,,AUT
Tor Melander,,,,,,SWE
Reinhard Schmalzl,,,,,,ITA
Marc Oliveras,,,,,,AND
Stefano Anzi,,,,,,ITA
Christoph Gruber,,,,,,AUT
John Clough,,,,,,USA
Franz Gruber,,,,,,AUT
P Casey Puckett,,,,,,USA
Jim Barrows,,,,,,USA
PierLorenzo Clataud,,,,,,ITA
Lorenzo Cancian,,,,,,ITA
Rudd Pyles,,,,,,USA
Roland Collombin,,,,,,SUI
A.J. Kitt,,,,,,USA
